center,left,right,steering,throttle,brake,speed
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_179.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_179.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_179.jpg, -0.0510772, 0.1575889, 0, 19.43436
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_284.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_284.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_284.jpg, -0.0510772, 0.1575889, 0, 19.06472
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_389.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_389.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_389.jpg, -0.0510772, 0.1575889, 0, 19.42925
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_490.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_490.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_490.jpg, -0.0510772, 0.1575889, 0, 19.05922
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_596.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_596.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_596.jpg, -0.0510772, 0.1575889, 0, 19.42126
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_697.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_697.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_697.jpg, -0.06076009, 0.1575889, 0, 19.049
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_806.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_806.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_806.jpg, -0.06076009, 0.1575889, 0, 19.04507
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_21_907.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_21_907.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_21_907.jpg, -0.07044297, 0.1575889, 0, 19.4107
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_025.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_025.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_025.jpg, -0.07044297, 0.1479061, 0, 19.40801
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_131.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_131.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_131.jpg, -0.07044297, 0.1479061, 0, 19.02135
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_239.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_239.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_239.jpg, -0.07044297, 0.1479061, 0, 19.0032
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_340.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_340.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_340.jpg, -0.06076009, 0.1479061, 0, 19.36042
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_446.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_446.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_446.jpg, -0.06076009, 0.1382232, 0, 18.95652
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_556.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_556.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_556.jpg, -0.07044297, 0.1382232, 0, 19.31999
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_656.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_656.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_656.jpg, -0.07044297, 0.1382232, 0, 18.91321
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_762.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_762.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_762.jpg, -0.07044297, 0.1479061, 0, 18.88145
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_863.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_863.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_863.jpg, -0.07044297, 0.1479061, 0, 19.25331
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_22_972.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_22_972.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_22_972.jpg, -0.07044297, 0.1382232, 0, 18.84704
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_073.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_073.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_073.jpg, -0.08012585, 0.1479061, 0, 19.22838
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_179.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_179.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_179.jpg, -0.07044297, 0.1479061, 0, 19.21136
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_280.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_280.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_280.jpg, -0.07044297, 0.1479061, 0, 18.79803
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_380.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_380.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_380.jpg, -0.07044297, 0.1479061, 0, 19.18552
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_483.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_483.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_483.jpg, -0.07044297, 0.1479061, 0, 18.771
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_588.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_588.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_588.jpg, -0.07044297, 0.1479061, 0, 19.16941
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_690.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_690.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_690.jpg, -0.08012585, 0.1575889, 0, 18.75598
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_797.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_797.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_797.jpg, -0.07044297, 0.1575889, 0, 19.1498
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_23_908.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_23_908.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_23_908.jpg, -0.08012585, 0.1575889, 0, 19.14076
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_013.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_013.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_013.jpg, -0.08012585, 0.1575889, 0, 18.73647
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_124.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_124.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_124.jpg, -0.08012585, 0.1575889, 0, 18.73626
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_234.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_234.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_234.jpg, -0.08012585, 0.1575889, 0, 19.14066
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_340.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_340.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_340.jpg, -0.08012585, 0.1575889, 0, 19.13967
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_440.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_440.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_440.jpg, -0.07044297, 0.1575889, 0, 18.73743
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_547.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_547.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_547.jpg, -0.07044297, 0.1479061, 0, 19.13467
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_647.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_647.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_647.jpg, -0.08012585, 0.1479061, 0, 18.72962
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_757.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_757.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_757.jpg, -0.08012585, 0.1575889, 0, 19.13003
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_862.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_862.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_862.jpg, -0.08012585, 0.1575889, 0, 19.12076
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_24_963.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_24_963.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_24_963.jpg, -0.08012585, 0.1575889, 0, 18.70354
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_100.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_100.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_100.jpg, -0.08012585, 0.1575889, 0, 19.11101
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_207.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_207.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_207.jpg, -0.08012585, 0.1479061, 0, 18.70298
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_311.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_311.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_311.jpg, -0.08012585, 0.1479061, 0, 19.10306
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_411.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_411.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_411.jpg, -0.08012585, 0.1575889, 0, 18.69037
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_512.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_512.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_512.jpg, -0.08012585, 0.1575889, 0, 19.09805
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_612.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_612.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_612.jpg, -0.08012585, 0.1575889, 0, 18.69395
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_723.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_723.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_723.jpg, -0.08012585, 0.1575889, 0, 18.69297
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_823.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_823.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_823.jpg, -0.08980875, 0.1575889, 0, 19.1032
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_25_925.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_25_925.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_25_925.jpg, -0.08980875, 0.1575889, 0, 18.70287
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_025.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_025.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_025.jpg, -0.08012585, 0.1575889, 0, 19.10882
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_129.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_129.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_129.jpg, -0.08012585, 0.1575889, 0, 18.70474
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_240.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_240.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_240.jpg, -0.08012585, 0.1575889, 0, 18.70992
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_345.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_345.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_345.jpg, -0.08012585, 0.1575889, 0, 19.11914
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_445.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_445.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_445.jpg, -0.08012585, 0.1672718, 0, 18.71782
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_546.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_546.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_546.jpg, -0.08012585, 0.1672718, 0, 19.12599
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_649.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_649.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_649.jpg, -0.08012585, 0.1575889, 0, 18.72563
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_757.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_757.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_757.jpg, -0.08012585, 0.1575889, 0, 19.13464
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_863.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_863.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_863.jpg, -0.08012585, 0.1575889, 0, 19.13857
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_26_972.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_26_972.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_26_972.jpg, -0.08012585, 0.1575889, 0, 18.7339
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_079.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_079.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_079.jpg, -0.08012585, 0.1575889, 0, 18.73525
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_180.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_180.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_180.jpg, -0.08012585, 0.1575889, 0, 19.13898
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_282.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_282.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_282.jpg, -0.08012585, 0.1479061, 0, 18.731
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_389.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_389.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_389.jpg, -0.08980875, 0.1479061, 0, 19.1352
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_490.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_490.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_490.jpg, -0.08980875, 0.1575889, 0, 18.72297
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_590.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_590.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_590.jpg, -0.08012585, 0.1479061, 0, 19.11998
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_695.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_695.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_695.jpg, -0.08980875, 0.1479061, 0, 18.70869
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_796.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_796.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_796.jpg, -0.1091745, 0.1575889, 0, 19.11135
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_27_907.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_27_907.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_27_907.jpg, -0.1382232, 0.1672718, 0, 19.11516
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_28_014.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_28_014.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_28_014.jpg, -0.1382232, 0.1672718, 0, 18.71973
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_28_124.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_28_124.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_28_124.jpg, -0.1382232, 0.1672718, 0, 18.73108
/Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/center_2016_12_16_01_16_28_224.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/left_2016_12_16_01_16_28_224.jpg, /Users/matthew/Documents/git/udacity/carnd/carnd-behavioral-cloning/IMG/right_2016_12_16_01_16_28_224.jpg, -0.1382232, 0.1575889, 0, 19.13936
